"Cash Projections - Statement"
"As Of Date: 07-Aug-2025"
"Run ID: S-692-033-778"

"Cash Account CCY Code","Cash Account Number (Balance)","Account Number (Balance)","Account Name (Balance)","Projected Date","Net Opening Cash Balance","Sweep Balance","Total Settled Amount","Total Projected Amount","Projected Ending Balance","Cash Account Name (Balance)","Settled Purchases","Settled Sales","Settled Securities Lending","Settled Dividend Payments","Settled Interest Payments","Settled Principal Payments","Settled Combined P and I","Settled Maturities/RDM","Settled Corporate Actions","Settled Options/Futures","Settled Miscellaneous","Settled Receipts","Settled Disbursements","Projected Purchases","Projected Sales","Projected Securities Lending","Projected Dividend Payments","Projected Interest Payments","Projected Principal Payments","Projected Combined P and I","Projected Maturities/RDM","Projected Corporate Actions","Projected Options/Futures","Projected Miscellaneous","Projected Receipts","Projected Disbursements","Branch Code","Branch Name"
"ILS","41380618","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-08","3407.93","0.00","0.00","0.00","3407.93","ILS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"ILS","41380618","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-11","3407.93","0.00","0.00","0.00","3407.93","ILS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"ILS","41380618","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-12","3407.93","0.00","0.00","0.00","3407.93","ILS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"ILS","41380618","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-13","3407.93","0.00","0.00","0.00","3407.93","ILS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"INR","41371915","85756","NYLIC INTERNATIONAL EQUITY (POST), 1682","2025-08-07","7891481.00","0.00","0.00","0.00","7891481.00","INR","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"INR","41371915","85756","NYLIC INTERNATIONAL EQUITY (POST), 1682","2025-08-08","7891481.00","0.00","0.00","0.00","7891481.00","INR","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"INR","41371915","85756","NYLIC INTERNATIONAL EQUITY (POST), 1682","2025-08-11","7891481.00","0.00","0.00","0.00","7891481.00","INR","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"INR","41371915","85756","NYLIC INTERNATIONAL EQUITY (POST), 1682","2025-08-12","7891481.00","0.00","0.00","0.00","7891481.00","INR","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"INR","41371915","85756","NYLIC INTERNATIONAL EQUITY (POST), 1682","2025-08-13","7891481.00","0.00","0.00","0.00","7891481.00","INR","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"INR","41380620","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-07","39.89","0.00","136986.00","0.00","137025.89","INR","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","136986.00","176699.60","-39713.60","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"INR","41380620","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-08","137025.89","0.00","0.00","0.00","137025.89","INR","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"INR","41380620","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-11","137025.89","0.00","0.00","0.00","137025.89","INR","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"INR","41380620","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-12","137025.89","0.00","0.00","0.00","137025.89","INR","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"INR","41380620","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-13","137025.89","0.00","0.00","0.00","137025.89","INR","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"JPY","40090454","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-08-07","0.00","0.00","0.00","0.00","0.00","JPY","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"JPY","40090454","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-08-08","0.00","0.00","0.00","0.00","0.00","JPY","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"JPY","40090454","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-08-11","0.00","0.00","0.00","0.00","0.00","JPY","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"JPY","40090454","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-08-12","0.00","0.00","0.00","0.00","0.00","JPY","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"JPY","40090454","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-08-13","0.00","0.00","0.00","0.00","0.00","JPY","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"JPY","41356102","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-07","136205.00","0.00","0.00","0.00","136205.00","JPY","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"JPY","41356102","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-08","136205.00","0.00","0.00","0.00","136205.00","JPY","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"JPY","41356102","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-11","136205.00","0.00","0.00","0.00","136205.00","JPY","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"JPY","41356102","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-12","136205.00","0.00","0.00","0.00","136205.00","JPY","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"JPY","41356102","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-13","136205.00","0.00","0.00","0.00","136205.00","JPY","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"KRW","41380621","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-07","22601.00","0.00","0.00","0.00","22601.00","KRW","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"KRW","41380621","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-08","22601.00","0.00","0.00","0.00","22601.00","KRW","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"KRW","41380621","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-11","22601.00","0.00","0.00","0.00","22601.00","KRW","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"KRW","41380621","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-12","22601.00","0.00","0.00","0.00","22601.00","KRW","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"KRW","41380621","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-13","22601.00","0.00","0.00","0.00","22601.00","KRW","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"MXN","40090455","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-08-07","0.00","0.00","0.00","0.00","0.00","MXN","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"MXN","40090455","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-08-08","0.00","0.00","0.00","0.00","0.00","MXN","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"MXN","40090455","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-08-11","0.00","0.00","0.00","0.00","0.00","MXN","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"MXN","40090455","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-08-12","0.00","0.00","0.00","0.00","0.00","MXN","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"MXN","40090455","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-08-13","0.00","0.00","0.00","0.00","0.00","MXN","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"MXN","41380622","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-07","2600.17","0.00","0.00","0.00","2600.17","MXN","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"MXN","41380622","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-08","2600.17","0.00","0.00","0.00","2600.17","MXN","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"MXN","41380622","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-11","2600.17","0.00","0.00","0.00","2600.17","MXN","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"MXN","41380622","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-12","2600.17","0.00","0.00","0.00","2600.17","MXN","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"MXN","41380622","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-13","2600.17","0.00","0.00","0.00","2600.17","MXN","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"MYR","41356103","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-07","0.00","0.00","0.00","0.00","0.00","MYR","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"MYR","41356103","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-08","0.00","0.00","0.00","0.00","0.00","MYR","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"MYR","41356103","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-11","0.00","0.00","0.00","0.00","0.00","MYR","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"MYR","41356103","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-12","0.00","0.00","0.00","0.00","0.00","MYR","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"MYR","41356103","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-13","0.00","0.00","0.00","0.00","0.00","MYR","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NAD","40090456","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-08-07","0.00","0.00","0.00","0.00","0.00","NAD","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NAD","40090456","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-08-08","0.00","0.00","0.00","0.00","0.00","NAD","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NAD","40090456","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-08-11","0.00","0.00","0.00","0.00","0.00","NAD","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NAD","40090456","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-08-12","0.00","0.00","0.00","0.00","0.00","NAD","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NAD","40090456","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-08-13","0.00","0.00","0.00","0.00","0.00","NAD","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NGN","40090457","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-08-07","0.00","0.00","0.00","0.00","0.00","NGN","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NGN","40090457","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-08-08","0.00","0.00","0.00","0.00","0.00","NGN","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NGN","40090457","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-08-11","0.00","0.00","0.00","0.00","0.00","NGN","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NGN","40090457","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-08-12","0.00","0.00","0.00","0.00","0.00","NGN","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NGN","40090457","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-08-13","0.00","0.00","0.00","0.00","0.00","NGN","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NOK","40090459","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-08-07","0.00","0.00","0.00","0.00","0.00","NOK","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NOK","40090459","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-08-08","0.00","0.00","0.00","0.00","0.00","NOK","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NOK","40090459","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-08-11","0.00","0.00","0.00","0.00","0.00","NOK","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NOK","40090459","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-08-12","0.00","0.00","0.00","0.00","0.00","NOK","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NOK","40090459","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-08-13","0.00","0.00","0.00","0.00","0.00","NOK","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NOK","41356105","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-07","5638.57","0.00","0.00","0.00","5638.57","NOK","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NOK","41356105","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-08","5638.57","0.00","0.00","0.00","5638.57","NOK","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NOK","41356105","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-11","5638.57","0.00","0.00","0.00","5638.57","NOK","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NOK","41356105","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-12","5638.57","0.00","0.00","0.00","5638.57","NOK","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NOK","41356105","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-13","5638.57","0.00","0.00","0.00","5638.57","NOK","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NZD","40090460","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-08-07","0.00","0.00","0.00","0.00","0.00","NZD","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NZD","40090460","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-08-08","0.00","0.00","0.00","0.00","0.00","NZD","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NZD","40090460","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-08-11","0.00","0.00","0.00","0.00","0.00","NZD","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NZD","40090460","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-08-12","0.00","0.00","0.00","0.00","0.00","NZD","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NZD","40090460","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-08-13","0.00","0.00","0.00","0.00","0.00","NZD","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NZD","41356104","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-07","1538.45","0.00","0.00","0.00","1538.45","NZD","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NZD","41356104","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-08-08","1538.45","0.00","0.00","0.00","1538.45","NZD","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
